conformer_id,energy
1499,-82.42957878
1500,-82.42898022
1501,-82.42821589
1502,-82.43022132
1503,-82.43020762
1504,-82.4302083
1505,-82.43021622
1506,-82.43019284
1507,-82.43021184
1508,-82.43016865
1509,-82.4302035
1510,-82.43017403
1511,-82.4301887
1512,-82.43017581
1513,-82.4301777
1514,-82.42361819
1515,-82.42364872
1516,-82.42974461
1517,-82.42604165
1518,-82.43119958
1519,-82.43011777
1520,-82.43011737
1521,-82.43011851
1522,-82.43011802
1523,-82.43011483
1524,-82.43010503
1525,-82.4301175
1526,-82.43011874
1527,-82.42854198
1528,-82.43106005
1529,-82.42990216
1530,-82.42884422
1531,-82.4288677
1532,-82.43065605
1533,-82.43065056
1534,-82.426179
1535,-82.42611807
1536,-82.42853655
1537,-82.42657244
1538,-82.42554934
1539,-82.4261566
1540,-82.43170891
1541,-82.42661003
1542,-82.43170145
1543,-82.43171057
1544,-82.43169104
1545,-82.42887365
1546,-82.42889913
1547,-82.42889825
1548,-82.42889525
1549,-82.42889183
1550,-82.43324591
1551,-82.42976326
1552,-82.42956979
1553,-82.43066301
1554,-82.42605484
1555,-82.42956263
1556,-82.42677569
1557,-82.42601092
1558,-82.42800584
1559,-82.42794639
1560,-82.42884844
1561,-82.43062349
1562,-82.42613314
1563,-82.42869269
1564,-82.42868812
1565,-82.4298295
1566,-82.42867272
1567,-82.4281236
1568,-82.42358546
1569,-82.42986339
1570,-82.42983073
1571,-82.43140666
1572,-82.42783656
1573,-82.42811492
1574,-82.4264749
1575,-82.4279337
1576,-82.4316437
1577,-82.42604417
1578,-82.42883499
1579,-82.42993172
1580,-82.42978933
1581,-82.42835355
1582,-82.43014053
1583,-82.42833767
1584,-82.42620983
1585,-82.4299182
1586,-82.42874753
1587,-82.42869658
1588,-82.42954493
1589,-82.4280891
1590,-82.4275552
1591,-82.42814298
1592,-82.42969612
1593,-82.42988647
1594,-82.42850678
1595,-82.42782318
1596,-82.42889166
1597,-82.42906989
1598,-82.4288993
1599,-82.42836752
1600,-82.42837758
1601,-82.42836936
1602,-82.42987288
1603,-82.42884922
1604,-82.42837201
1605,-82.43135648
1606,-82.43134486
1607,-82.43132634
1608,-82.43133955
1609,-82.43135838
1610,-82.43134132
1611,-82.4261996
1612,-82.42845447
1613,-82.43161467
1614,-82.42890601
1615,-82.43126481
1616,-82.43127187
1617,-82.43127447
1618,-82.42639628
1619,-82.43080042
1620,-82.42614577
1621,-82.42891648
1622,-82.42613888
1623,-82.42733634
1624,-82.43098955
1625,-82.42617681
1626,-82.42614506
1627,-82.4296824
1628,-82.42614961
1629,-82.42614526
1630,-82.42618631
1631,-82.42615384
1632,-82.42870636
1633,-82.43135214
1634,-82.42619209
1635,-82.43123195
1636,-82.4261911
1637,-82.43010235
1638,-82.43313449
1639,-82.42720104
1640,-82.42529987
1641,-82.42532307
1642,-82.4253222
1643,-82.42623782
1644,-82.4298442
1645,-82.42834722
1646,-82.42743936
1647,-82.42996579
1648,-82.42811118
1649,-82.42809634
1650,-82.42807653
1651,-82.42811294
1652,-82.43110963
1653,-82.43064674
1654,-82.42883583
1655,-82.42801936
1656,-82.42961238
1657,-82.43126081
1658,-82.42846766
1659,-82.42813137
1660,-82.42810746
1661,-82.42859551
1662,-82.42813108
1663,-82.42990945
1664,-82.42675248
1665,-82.42620727
1666,-82.43004548
1667,-82.43043257
1668,-82.43042585
1669,-82.43043283
1670,-82.43044377
1671,-82.43042764
1672,-82.43043109
1673,-82.43044575
1674,-82.43045659
1675,-82.43043015
1676,-82.43045052
1677,-82.42524678
1678,-82.43042694
1679,-82.42839762
1680,-82.4304325
1681,-82.43013121
1682,-82.43043445
1683,-82.42956401
1684,-82.42970629
1685,-82.42555563
1686,-82.42683558
1687,-82.42795559
1688,-82.43326498
1689,-82.43121052
1690,-82.4311474
1691,-82.43112175
1692,-82.43112654
1693,-82.43112258
1694,-82.43112894
1695,-82.4311252
1696,-82.43117538
1697,-82.43117542
1698,-82.43117661
1699,-82.43117811
1700,-82.43115008
1701,-82.42823896
1702,-82.43115675
1703,-82.43045567
1704,-82.42959936
1705,-82.42960155
1706,-82.42967549
1707,-82.43074764
1708,-82.42839123
1709,-82.43177566
1710,-82.4304249
1711,-82.42842733
1712,-82.42842916
1713,-82.42842516
1714,-82.42842793
1715,-82.42842229
1716,-82.42898873
1717,-82.42899592
1718,-82.42833596
1719,-82.42980739
1720,-82.42843147
1721,-82.4309588
1722,-82.42982302
1723,-82.42407335
1724,-82.42406423
1725,-82.42410906
1726,-82.42564853
1727,-82.43100033
1728,-82.42897338
1729,-82.42893784
1730,-82.4289949
1731,-82.4288891
1732,-82.42708769
1733,-82.428861
1734,-82.42411449
1735,-82.4257749
1736,-82.42921201
1737,-82.42980758
1738,-82.42822326
1739,-82.43003838
1740,-82.42889212
1741,-82.4283338
1742,-82.43125093
1743,-82.42774955
1744,-82.42824919
1745,-82.42968267
1746,-82.42967984
1747,-82.42879309
1748,-82.42876134
1749,-82.42876899
1750,-82.42876694
1751,-82.43003619
1752,-82.4289757
1753,-82.42825104
1754,-82.42884916
1755,-82.42989694
1756,-82.42682158
1757,-82.42621396
1758,-82.43063039
1759,-82.42790897
1760,-82.42973995
1761,-82.42972362
1762,-82.42818185
1763,-82.42683921
1764,-82.42998155
1765,-82.42988862
1766,-82.42642875
1767,-82.42643539
1768,-82.42937841
1769,-82.43085244
1770,-82.42778319
1771,-82.42992749
1772,-82.42650307
1773,-82.42623678
1774,-82.43227636
1775,-82.4322666
1776,-82.43227798
1777,-82.43227716
1778,-82.42898908
1779,-82.43226068
1780,-82.43225556
1781,-82.43225857
1782,-82.42649894
1783,-82.43224353
1784,-82.43223428
1785,-82.43226222
1786,-82.43226316
1787,-82.42973214
1788,-82.43040515
1789,-82.42607219
1790,-82.42781268
1791,-82.42779791
1792,-82.42783028
1793,-82.42780539
1794,-82.4277825
1795,-82.43318331
1796,-82.43310436
1797,-82.42976613
1798,-82.42648341
1799,-82.42721951
1800,-82.42782193
1801,-82.42980128
1802,-82.42888794
1803,-82.42714301
1804,-82.42777898
1805,-82.4287483
1806,-82.4287454
1807,-82.42905802
1808,-82.42981572
1809,-82.42643202
1810,-82.42977694
1811,-82.42823776
1812,-82.42855943
1813,-82.42791742
1814,-82.42791944
1815,-82.42792264
1816,-82.42791753
1817,-82.42791926
1818,-82.42792137
1819,-82.42792044
1820,-82.42792332
1821,-82.42680817
1822,-82.42711817
1823,-82.42771559
1824,-82.42961783
1825,-82.42781079
1826,-82.42713351
1827,-82.42788475
1828,-82.42713644
1829,-82.42722872
1830,-82.42781594
1831,-82.42964498
1832,-82.42937156
1833,-82.42858308
1834,-82.42965272
1835,-82.43015594
1836,-82.42647989
1837,-82.42964353
1838,-82.42898807
1839,-82.42583643
1840,-82.43017347
1841,-82.42889846
1842,-82.42963846
1843,-82.42961397
1844,-82.42709367
1845,-82.42648261
1846,-82.4300656
1847,-82.43229051
1848,-82.42860396
1849,-82.42834944
1850,-82.42650215
1851,-82.42678122
1852,-82.42820885
1853,-82.42678381
1854,-82.42862441
1855,-82.42851489
1856,-82.42678385
1857,-82.42680243
1858,-82.42671338
1859,-82.42674491
1860,-82.42867621
1861,-82.42627428
1862,-82.4295902
1863,-82.42866344
1864,-82.42677113
1865,-82.42677788
1866,-82.42677039
1867,-82.4279227
1868,-82.42676468
1869,-82.43018429
1870,-82.42677386
1871,-82.42864987
1872,-82.42820953
1873,-82.42686549
1874,-82.42747927
1875,-82.42613395
1876,-82.42962536
1877,-82.42826205
1878,-82.42870701
1879,-82.42958294
1880,-82.43223773
1881,-82.42825385
1882,-82.42764556
1883,-82.42958431
1884,-82.42679033
1885,-82.42829264
1886,-82.42549418
1887,-82.42780296
1888,-82.42963586
1889,-82.42649741
1890,-82.42834867
1891,-82.42975574
1892,-82.43127192
1893,-82.42989479
1894,-82.42973823
1895,-82.42965024
1896,-82.42835337
1897,-82.42643389
1898,-82.42952981
1899,-82.43227425
1900,-82.42976888
1901,-82.42975278
1902,-82.43298254
1903,-82.42606565
1904,-82.43123521
1905,-82.42673078
1906,-82.4282426
1907,-82.42987427
1908,-82.42856986
1909,-82.42932469
1910,-82.42783494
1911,-82.42906308
1912,-82.42725709
1913,-82.43202709
1914,-82.42874379
1915,-82.42785176
1916,-82.42999754
1917,-82.43130586
1918,-82.42957699
1919,-82.42652217
1920,-82.42745799
1921,-82.42899975
1922,-82.42901556
1923,-82.4290034
1924,-82.42898371
1925,-82.42900881
1926,-82.42839055
1927,-82.42796489
1928,-82.42797727
1929,-82.4279661
1930,-82.42796814
1931,-82.42797195
1932,-82.42797085
1933,-82.4279688
1934,-82.43064787
1935,-82.42779746
1936,-82.42779824
1937,-82.42778231
1938,-82.4278065
1939,-82.42781019
1940,-82.42781337
1941,-82.42779891
1942,-82.42775305
1943,-82.42782147
1944,-82.42779805
1945,-82.42781385
1946,-82.42775132
1947,-82.42782959
1948,-82.42778503
1949,-82.42781945
1950,-82.42778538
1951,-82.42730745
1952,-82.43199188
1953,-82.4278091
1954,-82.42780429
1955,-82.42777633
1956,-82.4299513
1957,-82.42861832
1958,-82.42775584
1959,-82.42981599
1960,-82.43227602
1961,-82.43132916
1962,-82.42908768
1963,-82.42987331
1964,-82.42976101
1965,-82.426464
1966,-82.42828553
1967,-82.43132925
1968,-82.42781761
1969,-82.42680222
1970,-82.42685736
1971,-82.42684954
1972,-82.42687568
1973,-82.42624392
1974,-82.42686456
1975,-82.43133969
1976,-82.42830001
1977,-82.4267737
1978,-82.42679498
1979,-82.4267852
1980,-82.42684815
1981,-82.4267338
1982,-82.42677436
1983,-82.42676288
1984,-82.42674229
1985,-82.42675093
1986,-82.42676824
1987,-82.42951194
1988,-82.42978033
1989,-82.42685752
1990,-82.4295319
1991,-82.4313361
1992,-82.4278391
1993,-82.42896016
1994,-82.43077587
1995,-82.4289595
1996,-82.42829954
1997,-82.42785348
1998,-82.42668135
1999,-82.43125842
2000,-82.42984399
2001,-82.43022455
2002,-82.42958468
2003,-82.43077912
2004,-82.43038631
2005,-82.43118632
2006,-82.42795549
2007,-82.4279365
2008,-82.42780646
2009,-82.42825039
2010,-82.43017542
2011,-82.42684434
2012,-82.42784836
2013,-82.42876612
2014,-82.42681145
2015,-82.42970933
2016,-82.43094338
2017,-82.43095002
2018,-82.43096346
2019,-82.43087506
2020,-82.4268306
2021,-82.43150707
2022,-82.42902311
2023,-82.42575866
2024,-82.4290386
2025,-82.42602727
2026,-82.43015981
2027,-82.43035725
2028,-82.42603139
2029,-82.42673114
2030,-82.42721187
2031,-82.42667658
2032,-82.42826232
2033,-82.42975771
2034,-82.42532376
2035,-82.42972975
2036,-82.42651647
2037,-82.42670123
2038,-82.42981449
2039,-82.43012112
2040,-82.42989768
2041,-82.42880144
2042,-82.42823417
2043,-82.42807049
2044,-82.43095955
2045,-82.42680539
2046,-82.42859755
2047,-82.42787326
2048,-82.42390719
2049,-82.4288246
2050,-82.42879405
2051,-82.42882465
2052,-82.42883336
2053,-82.42400099
2054,-82.42859523
2055,-82.42859577
2056,-82.4285894
2057,-82.42880416
2058,-82.4285998
2059,-82.42858446
2060,-82.42805451
2061,-82.42882952
2062,-82.42983264
2063,-82.43210653
2064,-82.42878762
2065,-82.42984245
2066,-82.42687804
2067,-82.42905637
2068,-82.42645519
2069,-82.42823251
2070,-82.42978112
2071,-82.42865848
2072,-82.4267165
2073,-82.42872458
2074,-82.42380803
2075,-82.42859937
2076,-82.42778956
2077,-82.43315553
2078,-82.43078228
2079,-82.42881741
2080,-82.42946824
2081,-82.42878065
2082,-82.4308973
2083,-82.42863745
2084,-82.4297798
2085,-82.43120833
2086,-82.42387025
2087,-82.42843046
2088,-82.42861619
2089,-82.42834547
2090,-82.42903404
2091,-82.43074499
2092,-82.42773508
2093,-82.42606
2094,-82.42606384
2095,-82.42606918
2096,-82.42788967
2097,-82.42605806
2098,-82.42776867
2099,-82.42607434
2100,-82.4287928
2101,-82.43050371
2102,-82.42871355
2103,-82.42832642
2104,-82.43069527
2105,-82.42654409
2106,-82.42654135
2107,-82.42608513
2108,-82.43062793
2109,-82.42978639
2110,-82.42794515
2111,-82.42649641
2112,-82.42637697
2113,-82.42650551
2114,-82.42792761
2115,-82.42792948
2116,-82.42767148
2117,-82.43004406
2118,-82.42791327
2119,-82.42815028
2120,-82.42814962
2121,-82.42811947
2122,-82.42815208
2123,-82.42814905
2124,-82.42666979
2125,-82.42650335
2126,-82.42795633
2127,-82.42971385
2128,-82.42366029
2129,-82.42806302
2130,-82.42982207
2131,-82.42836397
2132,-82.42864721
2133,-82.4299737
2134,-82.42837561
2135,-82.42607974
2136,-82.42790324
2137,-82.42845422
2138,-82.42796493
2139,-82.42831645
2140,-82.42868317
2141,-82.42980602
2142,-82.42977756
2143,-82.42650556
2144,-82.42974529
2145,-82.42974562
2146,-82.42922045
2147,-82.42921126
2148,-82.42922411
2149,-82.42980924
2150,-82.42529065
2151,-82.42968599
2152,-82.42790962
2153,-82.42969734
2154,-82.42969537
2155,-82.42969685
2156,-82.42970564
2157,-82.42544516
2158,-82.43087784
2159,-82.42967805
2160,-82.42983335
2161,-82.42680905
2162,-82.42875239
2163,-82.42669187
2164,-82.42969342
2165,-82.42956784
2166,-82.42970184
2167,-82.42678362
2168,-82.42960586
2169,-82.42962529
2170,-82.42960305
2171,-82.4296023
2172,-82.42960719
2173,-82.43165041
2174,-82.43158998
2175,-82.4315585
2176,-82.43186079
2177,-82.43164616
2178,-82.43165688
2179,-82.43181303
2180,-82.43180962
2181,-82.42959638
2182,-82.42973316
2183,-82.42963597
2184,-82.42925268
2185,-82.42542017
2186,-82.42960314
2187,-82.42802589
2188,-82.42875498
2189,-82.42807481
2190,-82.42610696
2191,-82.42851137
2192,-82.42851034
2193,-82.42968925
2194,-82.42873346
2195,-82.42348289
2196,-82.42346587
2197,-82.42959888
2198,-82.42733867
2199,-82.42770608
2200,-82.42735781
2201,-82.42962414
2202,-82.42348016
2203,-82.42346953
2204,-82.42855406
2205,-82.42967113
2206,-82.42347592
2207,-82.42827138
2208,-82.42905387
2209,-82.42990045
2210,-82.4282767
2211,-82.42348735
2212,-82.4278771
2213,-82.42850769
2214,-82.42829374
2215,-82.42827631
2216,-82.43170248
2217,-82.42878082
2218,-82.42788844
2219,-82.42828555
2220,-82.42959358
2221,-82.42866429
2222,-82.42870136
2223,-82.42866735
2224,-82.42869198
2225,-82.43128351
2226,-82.43109303
2227,-82.42805075
2228,-82.43044535
2229,-82.43045406
2230,-82.42839892
2231,-82.43095138
2232,-82.42564223
2233,-82.43026404
2234,-82.42976925
2235,-82.43066488
2236,-82.43064353
2237,-82.43059584
2238,-82.42777488
2239,-82.43288397
2240,-82.42684514
2241,-82.43288605
2242,-82.43288154
2243,-82.43046619
2244,-82.43128914
2245,-82.42679038
2246,-82.42852697
2247,-82.43279013
2248,-82.42544981
2249,-82.4267659
2250,-82.43309081
2251,-82.43308283
2252,-82.43307914
2253,-82.42912942
2254,-82.43306885
2255,-82.42677286
2256,-82.42818694
2257,-82.42839262
2258,-82.43290092
2259,-82.42972446
2260,-82.42975904
2261,-82.43283266
2262,-82.42689656
2263,-82.42599018
2264,-82.42642
2265,-82.43307097
2266,-82.4297656
2267,-82.42817622
2268,-82.42672605
2269,-82.43309046
2270,-82.42680624
2271,-82.4268984
2272,-82.43023361
2273,-82.42644955
2274,-82.42675711
2275,-82.429992
2276,-82.4267891
2277,-82.42691162
2278,-82.42650986
2279,-82.42848123
2280,-82.42822733
2281,-82.42768039
2282,-82.42667791
2283,-82.42766587
2284,-82.42766212
2285,-82.42775448
2286,-82.43109146
2287,-82.42994764
2288,-82.42769302
2289,-82.42778008
2290,-82.42777607
2291,-82.43047074
2292,-82.43124849
2293,-82.42768685
2294,-82.42791558
2295,-82.42971274
2296,-82.42772432
2297,-82.43130074
2298,-82.43013584
2299,-82.42638878
2300,-82.43294957
2301,-82.42772672
2302,-82.42906902
2303,-82.4287555
2304,-82.42826093
2305,-82.42777262
2306,-82.42776328
2307,-82.42745921
2308,-82.42794813
2309,-82.43109369
2310,-82.4256879
2311,-82.4312781
2312,-82.43044223
2313,-82.4304739
2314,-82.43047286
2315,-82.43048286
2316,-82.42976514
2317,-82.43047409
2318,-82.4277256
2319,-82.42825745
2320,-82.42771635
2321,-82.43046933
2322,-82.43047534
2323,-82.43046984
2324,-82.42544309
2325,-82.42790571
2326,-82.42770925
2327,-82.428362
2328,-82.42770805
2329,-82.4280028
2330,-82.42813138
2331,-82.43112961
2332,-82.43114908
2333,-82.4311496
2334,-82.43115151
2335,-82.43114777
2336,-82.43115179
2337,-82.42794161
2338,-82.4260704
2339,-82.42910175
2340,-82.43114847
2341,-82.43118487
2342,-82.43118214
2343,-82.43118774
2344,-82.43117505
2345,-82.43117213
2346,-82.42736135
2347,-82.42779185
2348,-82.42789154
2349,-82.42777521
2350,-82.42991038
2351,-82.43081109
2352,-82.42645219
2353,-82.4264322
2354,-82.42643109
2355,-82.42872153
2356,-82.42643441
2357,-82.42644409
2358,-82.42645438
2359,-82.42645741
2360,-82.42638496
2361,-82.42544195
2362,-82.4263993
2363,-82.42641321
2364,-82.43114305
2365,-82.43116269
2366,-82.42638142
2367,-82.42816224
2368,-82.42994677
2369,-82.42982242
2370,-82.43021671
2371,-82.4263681
2372,-82.42646278
2373,-82.42995886
2374,-82.42996055
2375,-82.42997407
2376,-82.42781306
2377,-82.42680504
2378,-82.42788933
2379,-82.42809279
2380,-82.42641237
2381,-82.42646335
2382,-82.42646125
2383,-82.42684964
2384,-82.42973028
2385,-82.42572356
2386,-82.42944387
2387,-82.42950852
2388,-82.42950667
2389,-82.42943646
2390,-82.42951049
2391,-82.42950704
2392,-82.42943277
2393,-82.42950958
2394,-82.42639587
2395,-82.4264946
2396,-82.42649266
2397,-82.43018265
2398,-82.43015018
2399,-82.43021648
2400,-82.43014851
2401,-82.42649005
2402,-82.43019379
2403,-82.42642487
2404,-82.43032514
2405,-82.43031878
2406,-82.43037988
2407,-82.42939199
2408,-82.4290628
2409,-82.42905148
2410,-82.43045316
2411,-82.42966183
2412,-82.42763207
2413,-82.42904248
2414,-82.42907263
2415,-82.42931062
2416,-82.42903519
2417,-82.42906179
2418,-82.42893106
2419,-82.42909365
2420,-82.42892169
2421,-82.42948308
2422,-82.42945038
2423,-82.42949695
2424,-82.42946983
2425,-82.42950562
2426,-82.42952217
2427,-82.42944414
2428,-82.4322644
2429,-82.43013935
2430,-82.42907335
2431,-82.42842877
2432,-82.43227714
2433,-82.43228348
2434,-82.43227019
2435,-82.43222852
2436,-82.42894354
2437,-82.43227924
2438,-82.42906923
2439,-82.4304238
2440,-82.42963641
2441,-82.43039766
2442,-82.43036372
2443,-82.42903337
2444,-82.42907076
2445,-82.42907498
2446,-82.42743441
2447,-82.42907256
2448,-82.43228202
2449,-82.4322791
2450,-82.42963943
2451,-82.43227993
2452,-82.43106015
2453,-82.42804984
2454,-82.43044009
2455,-82.42974723
2456,-82.42925372
2457,-82.42660438
2458,-82.4283108
2459,-82.42661776
2460,-82.42613953
2461,-82.43039343
2462,-82.42681444
2463,-82.4290723
2464,-82.42662039
2465,-82.42640113
2466,-82.42906105
2467,-82.42880941
2468,-82.43160883
2469,-82.43158201
2470,-82.43157116
2471,-82.43161075
2472,-82.43157426
2473,-82.43161003
2474,-82.43157451
2475,-82.43157668
2476,-82.4315598
2477,-82.4315782
2478,-82.43158337
2479,-82.43157558
2480,-82.42661521
2481,-82.43161633
2482,-82.43161175
2483,-82.43161379
2484,-82.43161129
2485,-82.4316145
2486,-82.43160396
2487,-82.4316035
2488,-82.43161282
2489,-82.42858129
2490,-82.42840796
2491,-82.42903384
2492,-82.43161681
2493,-82.42807535
2494,-82.42909762
2495,-82.42706982
2496,-82.42748232
2497,-82.42663418
2498,-82.42531804
2499,-82.42606613
2500,-82.43102581
2501,-82.42904572
2502,-82.42782204
2503,-82.4290653
2504,-82.4284142
2505,-82.42802447
2506,-82.42881459
2507,-82.43224052
2508,-82.42870344
2509,-82.429754
2510,-82.42996645
2511,-82.4290218
2512,-82.42673415
2513,-82.43119213
2514,-82.42795309
2515,-82.428459
2516,-82.42911456
2517,-82.43123881
2518,-82.43159581
2519,-82.42946764
2520,-82.42946861
2521,-82.42949297
2522,-82.42947592
2523,-82.42947066
2524,-82.4295723
2525,-82.42946834
2526,-82.42948982
2527,-82.4294828
2528,-82.42794771
2529,-82.4273664
2530,-82.42950459
2531,-82.42984258
2532,-82.42626841
2533,-82.42797584
2534,-82.42966116
2535,-82.42967547
2536,-82.42967701
2537,-82.42965585
2538,-82.42967329
2539,-82.42789159
2540,-82.42967402
2541,-82.42967441
2542,-82.42647741
2543,-82.42968674
2544,-82.4295663
2545,-82.42901694
2546,-82.42985233
2547,-82.42899593
2548,-82.42848213
2549,-82.43085798
2550,-82.42904001
2551,-82.42965828
2552,-82.42969065
2553,-82.42965633
2554,-82.42793908
2555,-82.42969216
2556,-82.42950605
2557,-82.42998261
2558,-82.4297157
2559,-82.42965664
2560,-82.43120907
2561,-82.42992116
2562,-82.42537799
2563,-82.42931465
2564,-82.42915469
2565,-82.4294293
2566,-82.42917054
2567,-82.42941549
2568,-82.42970916
2569,-82.4293752
2570,-82.4295133
2571,-82.42877832
2572,-82.4275536
2573,-82.42948241
2574,-82.42673524
2575,-82.4301264
2576,-82.4285485
2577,-82.42942894
2578,-82.42785523
2579,-82.42785591
2580,-82.4278883
2581,-82.42785354
2582,-82.42788571
2583,-82.42786077
2584,-82.42786927
2585,-82.42784952
2586,-82.42788139
2587,-82.42786946
2588,-82.42972543
2589,-82.42966642
2590,-82.42764153
2591,-82.4265021
2592,-82.4264835
2593,-82.42668988
2594,-82.42650443
2595,-82.42424733
2596,-82.42429797
2597,-82.42427811
2598,-82.42424353
2599,-82.42810735
2600,-82.42765279
2601,-82.42904489
2602,-82.43105257
2603,-82.42428213
2604,-82.42426526
2605,-82.42680818
2606,-82.42667941
2607,-82.43087351
2608,-82.43125835
2609,-82.42392815
2610,-82.42975357
2611,-82.42792731
2612,-82.42793023
2613,-82.42793603
2614,-82.42794469
2615,-82.42793577
2616,-82.42792702
2617,-82.42794111
2618,-82.42792837
2619,-82.42793642
2620,-82.428773
2621,-82.42793779
2622,-82.4279186
2623,-82.42427768
2624,-82.42429056
2625,-82.42515418
2626,-82.42537545
2627,-82.42428582
2628,-82.42429704
2629,-82.42794258
2630,-82.42957216
2631,-82.42428703
2632,-82.4279373
2633,-82.43012733
2634,-82.42428688
2635,-82.427844
2636,-82.42713436
2637,-82.42795287
2638,-82.42819993
2639,-82.43226579
2640,-82.42975187
2641,-82.42674279
2642,-82.42973495
2643,-82.429746
2644,-82.429733
2645,-82.42974202
2646,-82.42973571
2647,-82.42973656
2648,-82.42903168
2649,-82.4297225
2650,-82.42975022
2651,-82.42931348
2652,-82.42929756
2653,-82.42939641
2654,-82.42939116
2655,-82.42934579
2656,-82.42933185
2657,-82.42933271
2658,-82.42931463
2659,-82.42933328
2660,-82.42921102
2661,-82.42930455
2662,-82.42938764
2663,-82.429293
2664,-82.4293968
2665,-82.42931032
2666,-82.42926844
2667,-82.42778597
2668,-82.42926888
2669,-82.42980978
2670,-82.42980729
2671,-82.42981055
2672,-82.42794026
2673,-82.42429478
2674,-82.42979249
2675,-82.4298273
2676,-82.42980998
2677,-82.42951111
2678,-82.42948555
2679,-82.42948342
2680,-82.42740016
2681,-82.43085228
2682,-82.42739933
2683,-82.42669347
2684,-82.42958205
2685,-82.43051639
2686,-82.42636862
2687,-82.43158832
2688,-82.4305844
2689,-82.42950704
2690,-82.42867626
2691,-82.42845399
2692,-82.43041575
2693,-82.43161525
2694,-82.43161877
2695,-82.42957548
2696,-82.43162732
2697,-82.43162613
2698,-82.4316009
2699,-82.42630003
2700,-82.42633976
2701,-82.42822903
2702,-82.42778755
2703,-82.42525095
2704,-82.42869762
2705,-82.42670909
2706,-82.42852309
2707,-82.42712062
2708,-82.43017187
2709,-82.43163598
2710,-82.42636972
2711,-82.42981196
2712,-82.42633979
2713,-82.43159091
2714,-82.42922427
2715,-82.42923322
2716,-82.42926352
2717,-82.42921371
2718,-82.42865924
2719,-82.42866562
2720,-82.43015106
2721,-82.4302076
2722,-82.42851796
2723,-82.42905108
2724,-82.43189437
2725,-82.42843883
2726,-82.42852967
2727,-82.42871743
2728,-82.42635649
2729,-82.43120856
2730,-82.4284501
2731,-82.42863474
2732,-82.42881325
2733,-82.42881032
2734,-82.42883072
2735,-82.42881803
2736,-82.42881343
2737,-82.43056035
2738,-82.42883283
2739,-82.42909734
2740,-82.42806739
2741,-82.42882666
2742,-82.42561325
2743,-82.42999143
2744,-82.43019949
2745,-82.42796866
2746,-82.42818311
2747,-82.4285695
2748,-82.4316012
2749,-82.42723498
2750,-82.42726805
2751,-82.42835696
2752,-82.4266188
2753,-82.42510682
2754,-82.43013066
2755,-82.42847117
2756,-82.42875457
2757,-82.42959727
2758,-82.42556007
2759,-82.42856446
2760,-82.42831801
2761,-82.43124107
2762,-82.42959828
2763,-82.42884751
2764,-82.42885928
2765,-82.42884841
2766,-82.428847
2767,-82.42869615
2768,-82.42873666
2769,-82.43213518
2770,-82.42959533
2771,-82.42959117
2772,-82.42959242
2773,-82.4319547
2774,-82.42964561
2775,-82.42887445
2776,-82.42782885
2777,-82.4284901
2778,-82.42960759
2779,-82.42883748
2780,-82.42856835
2781,-82.43299444
2782,-82.42785827
2783,-82.4264971
2784,-82.42646343
2785,-82.42647549
2786,-82.4295998
2787,-82.42862259
2788,-82.42863701
2789,-82.42783184
2790,-82.42856532
2791,-82.42862562
2792,-82.42844965
2793,-82.42919716
2794,-82.42878737
2795,-82.42904716
2796,-82.42886441
2797,-82.42885386
2798,-82.42785413
2799,-82.42688014
2800,-82.42636355
2801,-82.42869176
2802,-82.4287066
2803,-82.43053375
2804,-82.4283241
2805,-82.42874182
2806,-82.42871296
2807,-82.42795745
2808,-82.43084159
2809,-82.43091985
2810,-82.4308271
2811,-82.43083724
2812,-82.43086166
2813,-82.4308641
2814,-82.43090615
2815,-82.43085385
2816,-82.43084373
2817,-82.43084069
2818,-82.43086463
2819,-82.4308405
2820,-82.43086693
2821,-82.43086312
2822,-82.43086875
2823,-82.4308508
2824,-82.43082825
2825,-82.43085715
2826,-82.42833975
2827,-82.43088742
2828,-82.42774333
2829,-82.42775727
2830,-82.42772616
2831,-82.427736
2832,-82.42772813
2833,-82.42773405
2834,-82.42773506
2835,-82.42774752
2836,-82.42773987
2837,-82.42773161
2838,-82.42774684
2839,-82.43088298
2840,-82.42845089
2841,-82.42887554
2842,-82.42917481
2843,-82.43086264
2844,-82.42713365
2845,-82.43091761
2846,-82.42766519
2847,-82.42766879
2848,-82.42766798
2849,-82.42768573
2850,-82.42764016
2851,-82.42763656
2852,-82.4273195
2853,-82.43089899
2854,-82.4282169
2855,-82.42645147
2856,-82.42951444
2857,-82.4277402
2858,-82.43044635
2859,-82.42710005
2860,-82.42645309
2861,-82.42772779
2862,-82.42843483
2863,-82.42831127
2864,-82.42863725
2865,-82.42781046
2866,-82.43093365
2867,-82.4308811
2868,-82.42859325
2869,-82.42917869
2870,-82.43113619
2871,-82.42533142
2872,-82.42886829
2873,-82.42970331
2874,-82.42971413
2875,-82.42971474
2876,-82.42781161
2877,-82.42973472
2878,-82.4285323
2879,-82.42780725
2880,-82.43058861
2881,-82.42904346
2882,-82.42990778
2883,-82.4291228
2884,-82.42734519
2885,-82.42802102
2886,-82.42865244
2887,-82.42820543
2888,-82.42820091
2889,-82.42819896
2890,-82.42820605
2891,-82.42779002
2892,-82.43171896
2893,-82.43171079
2894,-82.43170899
2895,-82.42902598
2896,-82.42855507
2897,-82.42916374
2898,-82.42796467
